Benchmark,gcc
supcount_dist[17],0
supcount_dist[18],708068
supcount_dist[19],0
supcount_dist[20],0
suphoriz1_dist[0],499720
suphoriz1_dist[1],470631
suphoriz1_dist[2],449626
suphoriz1_dist[3],434389
suphoriz1_dist[4],421332
suphoriz1_dist[5],468019
suphoriz1_dist[6],515498
suphoriz1_dist[7],522076
suphoriz1_dist[8],0
suphoriz2_dist[0],366458
suphoriz2_dist[1],313515
suphoriz2_dist[2],258293
suphoriz2_dist[3],210052
suphoriz2_dist[4],163988
suphoriz2_dist[5],255715
suphoriz2_dist[6],359438
suphoriz2_dist[7],395517
suphoriz2_dist[8],0
ephoriz1_dist[0],0
ephoriz1_dist[1],0
ephoriz1_dist[2],0
ephoriz1_dist[3],0
ephoriz1_dist[4],0
ephoriz1_dist[5],0
ephoriz1_dist[6],0
ephoriz1_dist[7],0
ephoriz1_dist[8],0
ephoriz2_dist[0],0
ephoriz2_dist[1],0
ephoriz2_dist[2],0
ephoriz2_dist[3],0
ephoriz2_dist[4],0
ephoriz2_dist[5],0
ephoriz2_dist[6],0
ephoriz2_dist[7],0
ephoriz2_dist[8],0
s_dist[0],0
s_dist[1],0
s_dist[2],0
s_dist[3],0
s_dist[4],6644765
s_dist[5],58535315
s_dist[6],168749
s_dist[7],916948
allocS_dist[0],0
allocS_dist[1],0
allocS_dist[2],0
allocS_dist[3],0
allocS_dist[4],17358295
allocS_dist[5],160925287
allocS_dist[6],721891
allocS_dist[7],4900246
s_underctr,33157262
s_overctr,10522383
s_inctr,1680993462
inplacectr,1788541633
takenctr,50515557
extendctr,367811438
s_under[0],0
s_under[1],0
s_under[2],0
s_under[3],0
s_under[4],0
s_under[5],0
s_under[6],0
s_under[7],0
s_under[8],0
s_under[9],0
s_under[10],9884
s_under[11],16381
s_under[12],31598
s_under[13],61655
s_under[14],122416
s_under[15],243647
s_under[16],487800
s_under[17],967695
s_under[18],1894991
s_under[19],3165563
s_under[20],3813416
s_under[21],3093865
s_under[22],2120426
s_under[23],1328958
deadctr_arr[0],4
deadctr_arr[1],6
deadctr_arr[2],9
deadctr_arr[3],20
deadctr_arr[4],36
deadctr_arr[5],66
deadctr_arr[6],158
deadctr_arr[7],297
deadctr_arr[8],565
deadctr_arr[9],1124
deadctr_arr[10],1666
deadctr_arr[11],3192
deadctr_arr[12],6663
deadctr_arr[13],13042
deadctr_arr[14],26183
deadctr_arr[15],52278
deadctr_arr[16],104895
deadctr_arr[17],210629
deadctr_arr[18],418286
deadctr_arr[19],820386
deadctr_arr[20],1581318
deadctr_arr[21],3149266
deadctr_arr[22],6551997
deadctr_arr[23],16232810
deadQ_ov[0],0
deadQ_ov[1],0
deadQ_ov[2],0
deadQ_ov[3],0
deadQ_ov[4],0
deadQ_ov[5],0
deadQ_ov[6],0
deadQ_ov[7],0
deadQ_ov[8],0
deadQ_ov[9],0
deadQ_ov[10],250
deadQ_ov[11],631
deadQ_ov[12],1302
deadQ_ov[13],2763
deadQ_ov[14],5954
deadQ_ov[15],11965
deadQ_ov[16],24356
deadQ_ov[17],48746
deadQ_ov[18],98030
deadQ_ov[19],198156
deadQ_ov[20],398594
deadQ_ov[21],798622
deadQ_ov[22],1599196
deadQ_ov[23],3204170
deadQ_empty_s6[0],0
deadQ_empty_s6[1],0
deadQ_empty_s6[2],0
deadQ_empty_s6[3],0
deadQ_empty_s6[4],0
deadQ_empty_s6[5],0
deadQ_empty_s6[6],0
deadQ_empty_s6[7],0
deadQ_empty_s6[8],0
deadQ_empty_s6[9],0
deadQ_empty_s6[10],8464602
deadQ_empty_s6[11],8330732
deadQ_empty_s6[12],8593197
deadQ_empty_s6[13],8503966
deadQ_empty_s6[14],8365628
deadQ_empty_s6[15],8084467
deadQ_empty_s6[16],8520771
deadQ_empty_s6[17],8387088
deadQ_empty_s6[18],8517347
deadQ_empty_s6[19],8630002
deadQ_empty_s6[20],8031913
deadQ_empty_s6[21],6235704
deadQ_empty_s6[22],4344943
deadQ_empty_s6[23],2796712
deadQ_empty_s7[0],0
deadQ_empty_s7[1],0
deadQ_empty_s7[2],0
deadQ_empty_s7[3],0
deadQ_empty_s7[4],0
deadQ_empty_s7[5],0
deadQ_empty_s7[6],0
deadQ_empty_s7[7],0
deadQ_empty_s7[8],0
deadQ_empty_s7[9],0
deadQ_empty_s7[10],8464602
deadQ_empty_s7[11],8330732
deadQ_empty_s7[12],8593197
deadQ_empty_s7[13],8503966
deadQ_empty_s7[14],8365628
deadQ_empty_s7[15],8084467
deadQ_empty_s7[16],8520771
deadQ_empty_s7[17],8387088
deadQ_empty_s7[18],8517347
deadQ_empty_s7[19],8630002
deadQ_empty_s7[20],8031913
deadQ_empty_s7[21],6235704
deadQ_empty_s7[22],4344943
deadQ_empty_s7[23],2796712
