Benchmark,gcc
deadctr_arr[16],140224
deadctr_arr[17],281143
deadctr_arr[18],561699
deadctr_arr[19],1123029
deadctr_arr[20],1734077
deadctr_arr[21],2386374
deadctr_arr[22],2671570
deadctr_arr[23],2782518
deadQ_ov[10],0
deadQ_ov[11],383
deadQ_ov[12],2972
deadQ_ov[13],100696
deadQ_ov[14],309475
deadQ_ov[15],428651
deadQ_ov[16],517077
deadQ_ov[17],608842
deadQ_ov[18],731759
deadQ_ov[19],968316
deadQ_ov[20],1505020
deadQ_ov[21],1825490
deadQ_ov[22],1837921
deadQ_ov[23],1796634
deadQ_empty_s6[10],10
deadQ_empty_s6[11],0
deadQ_empty_s6[12],0
deadQ_empty_s6[13],0
deadQ_empty_s6[14],0
deadQ_empty_s6[15],0
deadQ_empty_s6[16],0
deadQ_empty_s6[17],0
deadQ_empty_s6[18],0
deadQ_empty_s6[19],0
deadQ_empty_s6[20],0
deadQ_empty_s6[21],0
deadQ_empty_s6[22],0
deadQ_empty_s6[23],0
deadQ_empty_s7[10],2
deadQ_empty_s7[11],0
deadQ_empty_s7[12],0
deadQ_empty_s7[13],0
deadQ_empty_s7[14],0
deadQ_empty_s7[15],0
deadQ_empty_s7[16],0
deadQ_empty_s7[17],0
deadQ_empty_s7[18],0
deadQ_empty_s7[19],0
deadQ_empty_s7[20],0
deadQ_empty_s7[21],0
deadQ_empty_s7[22],0
deadQ_empty_s7[23],0
Q_serve_under[10],7112647
Q_serve_under[11],7093735
Q_serve_under[12],7043114
Q_serve_under[13],6868905
Q_serve_under[14],6510735
Q_serve_under[15],6027962
Q_serve_under[16],5210828
Q_serve_under[17],3979533
Q_serve_under[18],2628164
Q_serve_under[19],1532706
Q_serve_under[20],674402
Q_serve_under[21],223737
Q_serve_under[22],88358
Q_serve_under[23],41077
Q_serve_over[10],1427752
Q_serve_over[11],1428844
Q_serve_over[12],1428806
Q_serve_over[13],1428298
Q_serve_over[14],1428374
Q_serve_over[15],1428066
Q_serve_over[16],1427312
Q_serve_over[17],1425250
Q_serve_over[18],1422614
Q_serve_over[19],1415730
Q_serve_over[20],1332798
Q_serve_over[21],1196274
Q_serve_over[22],1158594
Q_serve_over[23],1153714
cap_Q_full[10],0
cap_Q_full[11],0
cap_Q_full[12],0
cap_Q_full[13],0
cap_Q_full[14],0
cap_Q_full[15],0
cap_Q_full[16],0
cap_Q_full[17],0
cap_Q_full[18],0
cap_Q_full[19],0
cap_Q_full[20],0
cap_Q_full[21],0
cap_Q_full[22],0
cap_Q_full[23],0
cap_Q_notfull[10],4
cap_Q_notfull[11],0
cap_Q_notfull[12],0
cap_Q_notfull[13],0
cap_Q_notfull[14],0
cap_Q_notfull[15],0
cap_Q_notfull[16],0
cap_Q_notfull[17],0
cap_Q_notfull[18],0
cap_Q_notfull[19],0
cap_Q_notfull[20],0
cap_Q_notfull[21],0
cap_Q_notfull[22],0
cap_Q_notfull[23],0
dead_gathered[10],8540399
dead_gathered[11],8522857
dead_gathered[12],8472591
dead_gathered[13],8298177
dead_gathered[14],7940092
dead_gathered[15],7457012
dead_gathered[16],6639124
dead_gathered[17],5405763
dead_gathered[18],4051746
dead_gathered[19],2949430
dead_gathered[20],2008189
dead_gathered[21],1421010
dead_gathered[22],1247952
dead_gathered[23],1195790
stash_hit,93690
dead_encountered[10],10244
dead_encountered[11],20863
dead_encountered[12],43932
dead_encountered[13],181783
dead_encountered[14],467431
dead_encountered[15],740300
dead_encountered[16],1123586
dead_encountered[17],1679639
dead_encountered[18],2298130
dead_encountered[19],2849521
dead_encountered[20],3245752
dead_encountered[21],3165474
dead_encountered[22],3048255
dead_encountered[23],2970097
dead_shadowed[10],0
dead_shadowed[11],0
dead_shadowed[12],0
dead_shadowed[13],0
dead_shadowed[14],0
dead_shadowed[15],0
dead_shadowed[16],0
dead_shadowed[17],0
dead_shadowed[18],0
dead_shadowed[19],0
dead_shadowed[20],0
dead_shadowed[21],0
dead_shadowed[22],0
dead_shadowed[23],0
dead_scan[10],0
dead_scan[11],0
dead_scan[12],0
dead_scan[13],0
dead_scan[14],0
dead_scan[15],0
dead_scan[16],0
dead_scan[17],0
dead_scan[18],0
dead_scan[19],0
dead_scan[20],0
dead_scan[21],0
dead_scan[22],0
dead_scan[23],0
shad_added[10],0
shad_added[11],0
shad_added[12],0
shad_added[13],0
shad_added[14],0
shad_added[15],0
shad_added[16],0
shad_added[17],0
shad_added[18],0
shad_added[19],0
shad_added[20],0
shad_added[21],0
shad_added[22],0
shad_added[23],0
same_bucket,0
remote_under,4948620
remote_over,6251344
